RandomWeird{value=5066177246380389534, times=3, duration='0'}
RandomWeird{value=9086008693246656294, times=2, duration='0'}
RandomWeird{value=5367753995887708621, times=5, duration='467'}
RandomWeird{value=2462222332308842965, times=2, duration='0'}
RandomWeird{value=8559310524877049955, times=3, duration='467'}
RandomWeird{value=8834515176511340283, times=2, duration='0'}
RandomWeird{value=1464217993937133665, times=2, duration='467'}
RandomWeird{value=1195083436457970886, times=9, duration='933'}
RandomWeird{value=4484048929929990789, times=2, duration='0'}
RandomWeird{value=8683158385054550677, times=3, duration='0'}
RandomWeird{value=8665563074410917974, times=4, duration='467'}
RandomWeird{value=5582624041449367901, times=6, duration='933'}
RandomWeird{value=6952893105918561417, times=5, duration='933'}
RandomWeird{value=7896073871868074969, times=3, duration='0'}
RandomWeird{value=1528451431983103299, times=3, duration='467'}
RandomWeird{value=8946205786029448123, times=4, duration='466'}
RandomWeird{value=5353248029326724171, times=3, duration='466'}
RandomWeird{value=8016995118078018802, times=4, duration='467'}
RandomWeird{value=5848319873599602797, times=3, duration='467'}
RandomWeird{value=2378274265946022000, times=5, duration='466'}
RandomWeird{value=5583182330475023034, times=4, duration='466'}
RandomWeird{value=7391324546027081342, times=3, duration='466'}
RandomWeird{value=6117368530979648176, times=2, duration='467'}
RandomWeird{value=1682327945502867823, times=3, duration='0'}
RandomWeird{value=8497410886006945014, times=2, duration='466'}
RandomWeird{value=3791620992255397923, times=2, duration='467'}
RandomWeird{value=3442948495646135785, times=2, duration='0'}
RandomWeird{value=5947420906456581549, times=3, duration='0'}
RandomWeird{value=7693991346256653946, times=3, duration='467'}
RandomWeird{value=8136099624743985337, times=2, duration='0'}
RandomWeird{value=3105572385042483104, times=2, duration='0'}
RandomWeird{value=1022038195436531262, times=2, duration='466'}
RandomWeird{value=4486600728746641508, times=4, duration='466'}
RandomWeird{value=1505200990405017920, times=2, duration='467'}
RandomWeird{value=2919947803007603608, times=2, duration='0'}
RandomWeird{value=4335229003747857233, times=2, duration='466'}
RandomWeird{value=3020512734973999402, times=2, duration='0'}
RandomWeird{value=2882237100702879902, times=2, duration='0'}
RandomWeird{value=7739547051477360322, times=5, duration='467'}
RandomWeird{value=8654845205879975234, times=2, duration='0'}
RandomWeird{value=8764999824524174383, times=2, duration='0'}
RandomWeird{value=1836943228176523953, times=8, duration='933'}
RandomWeird{value=6879968920064656267, times=6, duration='467'}
RandomWeird{value=4484157456935626518, times=2, duration='467'}
RandomWeird{value=3186957021136241949, times=3, duration='467'}
RandomWeird{value=5160527856799818880, times=9, duration='933'}
RandomWeird{value=6113529108024244961, times=10, duration='1399'}
RandomWeird{value=7464074027530674167, times=3, duration='467'}
RandomWeird{value=6432795689725540745, times=2, duration='0'}
RandomWeird{value=2240483980818134706, times=2, duration='0'}
RandomWeird{value=7321499874562634677, times=2, duration='0'}
RandomWeird{value=7955677404673428409, times=4, duration='466'}
RandomWeird{value=8764354605038676774, times=2, duration='467'}
RandomWeird{value=6725163315472764148, times=3, duration='466'}
RandomWeird{value=3927500748678895255, times=4, duration='467'}
RandomWeird{value=7214186463275670048, times=2, duration='466'}
RandomWeird{value=5299334835715535456, times=4, duration='0'}
RandomWeird{value=5241356300288255114, times=3, duration='466'}
RandomWeird{value=7238229338179855850, times=3, duration='0'}
RandomWeird{value=4557873386317160461, times=2, duration='0'}
RandomWeird{value=3843115381985944962, times=3, duration='467'}
RandomWeird{value=2438963317872675102, times=2, duration='466'}
RandomWeird{value=5096902330701418102, times=4, duration='467'}
RandomWeird{value=5194262923123749984, times=3, duration='0'}
RandomWeird{value=8123232498158685527, times=2, duration='0'}
RandomWeird{value=8246205727952180318, times=2, duration='467'}
RandomWeird{value=8687542168813108868, times=3, duration='467'}
RandomWeird{value=2244117530748446836, times=2, duration='0'}
RandomWeird{value=6449406514854131106, times=2, duration='466'}
RandomWeird{value=3474264973028120890, times=3, duration='467'}
RandomWeird{value=1011871213512998185, times=4, duration='466'}
RandomWeird{value=5901600886607986575, times=3, duration='467'}
RandomWeird{value=6062827143579023027, times=2, duration='0'}
RandomWeird{value=4903368863423329590, times=2, duration='466'}
RandomWeird{value=4381823368085681112, times=3, duration='466'}
RandomWeird{value=4561136003755277124, times=7, duration='933'}
RandomWeird{value=8179172108430521918, times=6, duration='933'}
RandomWeird{value=8859827814904716578, times=2, duration='0'}
RandomWeird{value=4813043397752076381, times=4, duration='467'}
RandomWeird{value=6313225785814763623, times=4, duration='467'}
RandomWeird{value=5178749544964270929, times=6, duration='933'}
RandomWeird{value=5205007309880173454, times=3, duration='467'}
RandomWeird{value=3128344448688111800, times=3, duration='467'}
RandomWeird{value=6392425093414041717, times=2, duration='467'}
RandomWeird{value=1269495115085767496, times=2, duration='0'}
RandomWeird{value=3529832076623216733, times=4, duration='466'}
RandomWeird{value=1584012304296787126, times=3, duration='0'}
RandomWeird{value=7809625385090510509, times=3, duration='467'}
RandomWeird{value=3661730448663283271, times=2, duration='0'}
RandomWeird{value=8879143385730651777, times=2, duration='467'}
RandomWeird{value=1836477772258287633, times=2, duration='0'}
RandomWeird{value=4696294978948789942, times=2, duration='466'}
RandomWeird{value=6767492562653662059, times=2, duration='0'}
RandomWeird{value=2444526414770723936, times=2, duration='467'}
RandomWeird{value=7106488387704235396, times=2, duration='0'}
RandomWeird{value=5804779882426634340, times=2, duration='466'}
RandomWeird{value=7053147971769507665, times=2, duration='466'}
RandomWeird{value=4863676878570339934, times=2, duration='0'}
RandomWeird{value=1201459821286359116, times=8, duration='933'}
RandomWeird{value=1432578810311827661, times=2, duration='0'}
RandomWeird{value=2820994863289042891, times=2, duration='0'}
RandomWeird{value=2627899288243267477, times=3, duration='466'}
RandomWeird{value=8108687394163349196, times=2, duration='0'}
RandomWeird{value=2273046282620978900, times=2, duration='466'}
RandomWeird{value=8085178594686307220, times=4, duration='467'}
RandomWeird{value=5167698453644004241, times=2, duration='0'}
RandomWeird{value=2967194977107713339, times=4, duration='467'}
RandomWeird{value=2220205755626334235, times=4, duration='466'}
RandomWeird{value=1704591173932533855, times=4, duration='467'}
RandomWeird{value=8726313497606116037, times=2, duration='466'}
RandomWeird{value=3642182836004657219, times=3, duration='467'}
RandomWeird{value=3804152302578717245, times=2, duration='0'}
RandomWeird{value=8594408376534329341, times=2, duration='0'}
RandomWeird{value=5521337553530844943, times=2, duration='0'}
RandomWeird{value=8130994935981912460, times=5, duration='467'}
RandomWeird{value=2587613327058513337, times=2, duration='466'}
RandomWeird{value=3306406051312656364, times=2, duration='467'}
RandomWeird{value=3287250767389803094, times=2, duration='0'}
RandomWeird{value=4409156515965326429, times=3, duration='0'}
RandomWeird{value=2751841457946181232, times=5, duration='466'}
RandomWeird{value=1796617004816534891, times=2, duration='0'}
RandomWeird{value=8499857298779108525, times=2, duration='466'}
RandomWeird{value=2221256813172045959, times=2, duration='0'}
RandomWeird{value=1705010781587665908, times=7, duration='466'}
RandomWeird{value=5513839758303912225, times=4, duration='0'}
RandomWeird{value=7253568214551900462, times=3, duration='466'}
RandomWeird{value=5974493286067920608, times=15, duration='1866'}
RandomWeird{value=8759401474560553670, times=6, duration='466'}
RandomWeird{value=6638328705795114669, times=3, duration='466'}
RandomWeird{value=2464753780181750003, times=3, duration='466'}
RandomWeird{value=7137114114444161075, times=2, duration='0'}
RandomWeird{value=6942751359492757997, times=4, duration='466'}
RandomWeird{value=5148345834387490322, times=2, duration='466'}
RandomWeird{value=2050096586004611730, times=2, duration='0'}
RandomWeird{value=8180966648530550226, times=3, duration='467'}
RandomWeird{value=1081024041894184068, times=6, duration='467'}
RandomWeird{value=3136683660539433875, times=4, duration='0'}
RandomWeird{value=5143629955710917189, times=3, duration='466'}
RandomWeird{value=2826471492139703763, times=4, duration='466'}
RandomWeird{value=6387272815594397814, times=3, duration='0'}
RandomWeird{value=7504165466767369839, times=2, duration='0'}
RandomWeird{value=1264117727172723367, times=4, duration='467'}
RandomWeird{value=5916440227298377279, times=2, duration='466'}
RandomWeird{value=6025291084586856304, times=2, duration='0'}
RandomWeird{value=5813835204755503092, times=2, duration='0'}
RandomWeird{value=5529169832923687520, times=2, duration='466'}
RandomWeird{value=3325534053072347711, times=4, duration='466'}
RandomWeird{value=4241758561611376902, times=4, duration='467'}
RandomWeird{value=2715406023314026373, times=3, duration='466'}
RandomWeird{value=8908130116054054778, times=2, duration='0'}
RandomWeird{value=3304562310216701029, times=3, duration='466'}
RandomWeird{value=1987654215585810402, times=2, duration='467'}
RandomWeird{value=6277733061710187774, times=4, duration='466'}
RandomWeird{value=5198232340128632908, times=6, duration='467'}
RandomWeird{value=1142408531876456476, times=3, duration='466'}
RandomWeird{value=1110313573986807631, times=4, duration='467'}
RandomWeird{value=4010210174474671206, times=2, duration='467'}
RandomWeird{value=2968576808204754684, times=2, duration='467'}
RandomWeird{value=1440514463918893884, times=6, duration='467'}
RandomWeird{value=1982137437329670563, times=3, duration='467'}
RandomWeird{value=3977116748899094074, times=2, duration='467'}
RandomWeird{value=1344648635574697739, times=2, duration='0'}
RandomWeird{value=8626887697530525548, times=7, duration='933'}
RandomWeird{value=3190557764757991381, times=2, duration='0'}
RandomWeird{value=7370623681691258963, times=5, duration='467'}
RandomWeird{value=6561289976329144659, times=6, duration='466'}
RandomWeird{value=3763199833003606928, times=2, duration='0'}
RandomWeird{value=8376772900943258068, times=6, duration='466'}
RandomWeird{value=1316814807574078345, times=2, duration='0'}
RandomWeird{value=3337422440993443786, times=2, duration='0'}
RandomWeird{value=1290607034134289491, times=3, duration='466'}
RandomWeird{value=6408719780295194837, times=2, duration='0'}
RandomWeird{value=7838837113193360990, times=6, duration='933'}
RandomWeird{value=5501903793456440885, times=3, duration='467'}
RandomWeird{value=6998429272814717426, times=6, duration='467'}
RandomWeird{value=4132741285656576974, times=3, duration='467'}
RandomWeird{value=9190326972249557567, times=3, duration='0'}
RandomWeird{value=9221160711904533753, times=6, duration='466'}
RandomWeird{value=7020852569402309277, times=3, duration='466'}
RandomWeird{value=7240887612562406904, times=2, duration='467'}
RandomWeird{value=7233338663215690465, times=3, duration='466'}
RandomWeird{value=7241733778298786639, times=13, duration='1400'}
RandomWeird{value=9046413064459299978, times=3, duration='0'}
RandomWeird{value=3304255492710256009, times=4, duration='466'}
RandomWeird{value=5356679548452404307, times=2, duration='466'}
RandomWeird{value=7306237569379003070, times=2, duration='0'}
RandomWeird{value=9173004244933694625, times=2, duration='0'}
RandomWeird{value=9079690282632299438, times=3, duration='467'}
RandomWeird{value=8851617243746454486, times=2, duration='0'}
RandomWeird{value=3122027653639230772, times=2, duration='466'}
RandomWeird{value=5582414537870547457, times=10, duration='933'}
RandomWeird{value=3450644783480950821, times=2, duration='466'}
RandomWeird{value=3091935719948683620, times=2, duration='0'}
RandomWeird{value=4661850459393682233, times=2, duration='0'}
RandomWeird{value=2207642347780207091, times=7, duration='933'}
RandomWeird{value=1927372032948582028, times=2, duration='0'}
RandomWeird{value=2134346278708330570, times=6, duration='466'}
RandomWeird{value=4928962597289592157, times=5, duration='467'}
RandomWeird{value=8398761247649332914, times=2, duration='0'}
RandomWeird{value=1599657443179240784, times=3, duration='466'}
RandomWeird{value=8422894856100407079, times=2, duration='467'}
RandomWeird{value=7847185350614946116, times=2, duration='0'}
RandomWeird{value=1688834912446404356, times=2, duration='467'}
RandomWeird{value=6509469001951274241, times=4, duration='467'}
RandomWeird{value=3685313223185554921, times=2, duration='0'}
RandomWeird{value=2142221698667435812, times=2, duration='0'}
RandomWeird{value=1788081236975457732, times=6, duration='466'}
RandomWeird{value=1167047592445453264, times=3, duration='466'}
RandomWeird{value=7889506474958914716, times=2, duration='0'}
RandomWeird{value=2737027029142581397, times=2, duration='0'}
RandomWeird{value=2214340025223376139, times=6, duration='466'}
RandomWeird{value=8419146090931318505, times=4, duration='467'}
RandomWeird{value=7096106029104716592, times=2, duration='467'}
RandomWeird{value=4111012523302107849, times=2, duration='0'}
RandomWeird{value=8658512291906585017, times=5, duration='467'}
RandomWeird{value=3596723578750404912, times=2, duration='0'}
RandomWeird{value=7317326871994010297, times=5, duration='466'}
RandomWeird{value=9215484938234149615, times=3, duration='467'}
RandomWeird{value=8628785886971195606, times=2, duration='467'}
RandomWeird{value=6808384650910295532, times=2, duration='0'}
RandomWeird{value=1048683388779829115, times=3, duration='466'}
RandomWeird{value=6045622771446331625, times=4, duration='467'}
RandomWeird{value=5216927937045113703, times=6, duration='466'}
RandomWeird{value=5698168769051721523, times=2, duration='467'}
RandomWeird{value=2344236600486819493, times=3, duration='466'}
RandomWeird{value=3676965500239741343, times=3, duration='467'}
RandomWeird{value=8332291672699215917, times=3, duration='467'}
RandomWeird{value=3989279010508128155, times=2, duration='0'}
RandomWeird{value=5532072163391917425, times=2, duration='466'}
RandomWeird{value=6660391434063903668, times=2, duration='467'}
RandomWeird{value=6263037644066969348, times=6, duration='933'}
RandomWeird{value=8145586048491422395, times=6, duration='467'}
RandomWeird{value=7125095842578279207, times=4, duration='467'}
RandomWeird{value=3581266379088043062, times=2, duration='466'}
RandomWeird{value=7554209584350664447, times=5, duration='466'}
RandomWeird{value=6561963105474650993, times=2, duration='466'}
RandomWeird{value=4512004087103329278, times=3, duration='0'}
RandomWeird{value=7707699194649915030, times=3, duration='466'}
RandomWeird{value=8862643397167162793, times=2, duration='0'}
RandomWeird{value=8619513739656625494, times=3, duration='467'}
RandomWeird{value=5755429805688410344, times=3, duration='467'}
RandomWeird{value=7938568161716738418, times=4, duration='466'}
RandomWeird{value=1014745478717778824, times=4, duration='466'}
RandomWeird{value=9198712324018062160, times=2, duration='0'}
RandomWeird{value=4440864101079172494, times=3, duration='0'}
RandomWeird{value=9128785608770839521, times=2, duration='467'}
RandomWeird{value=4061622008564758949, times=3, duration='466'}
RandomWeird{value=3258255477523200201, times=2, duration='0'}
RandomWeird{value=7727500585282323869, times=6, duration='933'}
RandomWeird{value=7750508479378820524, times=2, duration='466'}
RandomWeird{value=3540097036338213180, times=3, duration='0'}
RandomWeird{value=7871007745310384904, times=2, duration='0'}
RandomWeird{value=5884197785541755044, times=3, duration='466'}
RandomWeird{value=8819826454947892937, times=4, duration='0'}
RandomWeird{value=1066045116079167064, times=2, duration='466'}
RandomWeird{value=5878015250258113654, times=3, duration='0'}
RandomWeird{value=8353063179867983467, times=3, duration='466'}
RandomWeird{value=7765631206530595183, times=3, duration='467'}
RandomWeird{value=2731164177320470167, times=7, duration='933'}
RandomWeird{value=5640413009991464904, times=3, duration='466'}
RandomWeird{value=5847652468676510829, times=2, duration='0'}
RandomWeird{value=8715298935446731198, times=2, duration='467'}
RandomWeird{value=3978733902430350392, times=2, duration='0'}
RandomWeird{value=6873983485652387286, times=2, duration='0'}
RandomWeird{value=2707917485929669531, times=4, duration='467'}
RandomWeird{value=2309968177426783248, times=2, duration='467'}
RandomWeird{value=1688037559084340377, times=3, duration='0'}
RandomWeird{value=7594305764736401727, times=2, duration='0'}
RandomWeird{value=5456015857323639946, times=4, duration='467'}
RandomWeird{value=5977953170155272728, times=4, duration='74174'}
RandomWeird{value=8289844471826024481, times=2, duration='0'}
RandomWeird{value=8008110869600089880, times=4, duration='467'}
RandomWeird{value=2099594291174233429, times=3, duration='0'}
RandomWeird{value=3509328664786168714, times=3, duration='467'}
RandomWeird{value=2348582708718521740, times=3, duration='466'}
RandomWeird{value=8781022264124321476, times=2, duration='0'}
RandomWeird{value=3249646349155482217, times=2, duration='0'}
RandomWeird{value=5543341994768118265, times=3, duration='466'}
RandomWeird{value=1992475449917599817, times=3, duration='466'}
RandomWeird{value=1336519622125781178, times=2, duration='466'}
RandomWeird{value=3139916824355732679, times=2, duration='466'}
RandomWeird{value=5815532410306734564, times=2, duration='466'}
RandomWeird{value=4549075742414223254, times=2, duration='0'}
RandomWeird{value=3771513290463124669, times=3, duration='467'}
RandomWeird{value=4547074368009217936, times=3, duration='467'}
RandomWeird{value=1636206562962055835, times=2, duration='466'}
RandomWeird{value=1725428205970275927, times=5, duration='467'}
RandomWeird{value=5235150169702540716, times=3, duration='466'}
RandomWeird{value=8659970641018737079, times=5, duration='466'}
RandomWeird{value=4055158115653530404, times=2, duration='0'}
RandomWeird{value=6561920497691329659, times=2, duration='0'}
RandomWeird{value=5157650828977056718, times=2, duration='467'}
RandomWeird{value=4209874035713518500, times=2, duration='467'}
RandomWeird{value=2203045202852357361, times=2, duration='467'}
RandomWeird{value=3459198244104908188, times=2, duration='467'}
RandomWeird{value=8220392379207845065, times=3, duration='466'}
RandomWeird{value=4319425670687879833, times=2, duration='0'}
RandomWeird{value=2750924023225384482, times=2, duration='0'}
RandomWeird{value=3125860027128096181, times=2, duration='0'}
RandomWeird{value=7929485010512593068, times=3, duration='467'}
RandomWeird{value=8774174097709877373, times=3, duration='0'}
RandomWeird{value=1105790727091787173, times=3, duration='467'}
RandomWeird{value=5668774067616765525, times=4, duration='467'}
RandomWeird{value=7259222433451452583, times=2, duration='0'}
RandomWeird{value=5598023793015249762, times=2, duration='467'}
RandomWeird{value=8060916644973596238, times=3, duration='0'}
RandomWeird{value=1499178395253127262, times=3, duration='0'}
RandomWeird{value=9156328098290112658, times=5, duration='466'}
RandomWeird{value=2635342288561888035, times=8, duration='933'}
RandomWeird{value=7469366145903047939, times=2, duration='467'}
RandomWeird{value=8805662785773004778, times=4, duration='466'}
RandomWeird{value=8104384771887869664, times=2, duration='0'}
RandomWeird{value=5016927049575743697, times=2, duration='0'}
RandomWeird{value=4935935890612451383, times=4, duration='466'}
RandomWeird{value=2879698286333072891, times=2, duration='466'}
RandomWeird{value=8841169334448672902, times=11, duration='933'}
RandomWeird{value=5503196975047722474, times=2, duration='0'}
RandomWeird{value=4261912339117101227, times=2, duration='0'}
RandomWeird{value=1840923510154547147, times=5, duration='467'}
RandomWeird{value=4731724033329947288, times=2, duration='466'}
RandomWeird{value=5011512159336253447, times=4, duration='466'}
RandomWeird{value=8445442897514379838, times=2, duration='0'}
RandomWeird{value=4676474784023809075, times=4, duration='467'}
RandomWeird{value=4567295258869025167, times=4, duration='467'}
RandomWeird{value=4486439896064353719, times=3, duration='0'}
RandomWeird{value=1329060965895927780, times=2, duration='0'}
RandomWeird{value=7108545538397938528, times=2, duration='0'}
RandomWeird{value=7633945782641694909, times=2, duration='0'}
RandomWeird{value=5419658770665918539, times=3, duration='0'}
RandomWeird{value=5128031641273149693, times=2, duration='466'}
RandomWeird{value=1806447457384207226, times=4, duration='0'}
RandomWeird{value=6287245420956890257, times=5, duration='467'}
RandomWeird{value=7716966833422964597, times=2, duration='0'}
RandomWeird{value=5013970325237492349, times=5, duration='466'}
RandomWeird{value=2446058832166206308, times=2, duration='467'}
RandomWeird{value=9137843332524013787, times=2, duration='0'}
RandomWeird{value=5892522918556653747, times=2, duration='466'}
RandomWeird{value=8348332632072010455, times=5, duration='466'}
RandomWeird{value=8185248987643950786, times=3, duration='466'}
RandomWeird{value=1925525044176791491, times=2, duration='467'}
RandomWeird{value=7939792363086942899, times=3, duration='467'}
RandomWeird{value=5041755613506998717, times=2, duration='0'}
RandomWeird{value=6747361965264271460, times=3, duration='0'}
RandomWeird{value=4843247921373247369, times=2, duration='0'}
RandomWeird{value=2504296662147689720, times=3, duration='467'}
RandomWeird{value=2357106410019308709, times=3, duration='466'}
RandomWeird{value=7945641576603582883, times=2, duration='0'}
RandomWeird{value=1332445418171260964, times=4, duration='467'}
RandomWeird{value=9058895257839450908, times=3, duration='0'}
RandomWeird{value=3453909696022931348, times=6, duration='466'}
RandomWeird{value=8514026039094930319, times=3, duration='466'}
RandomWeird{value=3480992913889767857, times=2, duration='467'}
RandomWeird{value=1694088001237722839, times=3, duration='0'}
RandomWeird{value=3060001375056117623, times=4, duration='0'}
RandomWeird{value=5630520203593836072, times=3, duration='0'}
RandomWeird{value=8687179030158556877, times=3, duration='466'}
RandomWeird{value=8674461349523843700, times=7, duration='933'}
RandomWeird{value=8925917494204576063, times=2, duration='0'}
RandomWeird{value=3453684637414631857, times=2, duration='0'}
RandomWeird{value=5965646238958531864, times=3, duration='466'}
RandomWeird{value=5777695984019339770, times=3, duration='467'}
RandomWeird{value=7666781469497936359, times=2, duration='466'}
RandomWeird{value=3408506305165283033, times=3, duration='467'}
RandomWeird{value=6791325191075631535, times=2, duration='0'}
RandomWeird{value=8600532529615498537, times=2, duration='466'}
RandomWeird{value=8218042949884551857, times=4, duration='466'}
RandomWeird{value=5520556959614490860, times=3, duration='467'}
RandomWeird{value=4098519604178234448, times=6, duration='933'}
RandomWeird{value=6426287509589004049, times=2, duration='0'}
RandomWeird{value=8160907290121023968, times=2, duration='467'}
RandomWeird{value=7615922208080144098, times=2, duration='467'}
RandomWeird{value=8591629721085449261, times=5, duration='467'}
RandomWeird{value=1455110171984187230, times=2, duration='0'}
RandomWeird{value=3630372910405345280, times=7, duration='19593'}
RandomWeird{value=4791023826705331576, times=2, duration='0'}
RandomWeird{value=4869292064784097032, times=5, duration='467'}
RandomWeird{value=6848358223282496890, times=7, duration='933'}
RandomWeird{value=6276461691572693470, times=2, duration='0'}
RandomWeird{value=8716762672025935333, times=7, duration='466'}
RandomWeird{value=4135196468318981384, times=7, duration='933'}
RandomWeird{value=2136345549286432154, times=5, duration='467'}
RandomWeird{value=6763736756468323390, times=2, duration='0'}
RandomWeird{value=4599983860974131608, times=3, duration='466'}
RandomWeird{value=8097542760436270683, times=3, duration='0'}
RandomWeird{value=4090025878841612897, times=2, duration='466'}
RandomWeird{value=1632518337346521150, times=2, duration='466'}
RandomWeird{value=1874025285814930528, times=3, duration='467'}
RandomWeird{value=3040608576375767075, times=2, duration='0'}
RandomWeird{value=3676987586339963995, times=3, duration='466'}
RandomWeird{value=3446910473783106204, times=2, duration='466'}
RandomWeird{value=7510855091494733133, times=3, duration='466'}
RandomWeird{value=2204379346607144287, times=2, duration='0'}
RandomWeird{value=1714951781875106607, times=6, duration='467'}
RandomWeird{value=1439701537268106123, times=3, duration='0'}
RandomWeird{value=2529500548694496494, times=3, duration='0'}
RandomWeird{value=4929021137149694593, times=2, duration='0'}
RandomWeird{value=4452328114871227782, times=2, duration='0'}
RandomWeird{value=6588694511423690406, times=2, duration='0'}
RandomWeird{value=2444510899122206523, times=2, duration='466'}
RandomWeird{value=6062955368753859383, times=2, duration='467'}
RandomWeird{value=6071294831097756785, times=2, duration='0'}
RandomWeird{value=2460461111638693213, times=5, duration='933'}
RandomWeird{value=3685589171154033956, times=4, duration='467'}
RandomWeird{value=5271181348029807271, times=3, duration='466'}
RandomWeird{value=2964884297961327099, times=3, duration='0'}
RandomWeird{value=6608739747582093540, times=5, duration='467'}
RandomWeird{value=4386589934164197289, times=3, duration='466'}
RandomWeird{value=7034636843909320715, times=3, duration='466'}
RandomWeird{value=9075220715989169308, times=2, duration='0'}
RandomWeird{value=6477919961215473440, times=2, duration='0'}
RandomWeird{value=4446991288511070484, times=2, duration='0'}
RandomWeird{value=4059452073314663397, times=3, duration='466'}
RandomWeird{value=8582490735669963386, times=2, duration='0'}
RandomWeird{value=2982088543705457325, times=2, duration='466'}
RandomWeird{value=5881362602258365938, times=2, duration='0'}
RandomWeird{value=1064844984982141893, times=2, duration='0'}
RandomWeird{value=8107267138759847368, times=3, duration='467'}
RandomWeird{value=5430419498201703863, times=3, duration='467'}
RandomWeird{value=8283639643693076607, times=2, duration='0'}
RandomWeird{value=6970275609968453980, times=6, duration='466'}
RandomWeird{value=1771532419302044550, times=6, duration='933'}
RandomWeird{value=7309213570165600809, times=2, duration='0'}
RandomWeird{value=4380542049686231198, times=2, duration='467'}
RandomWeird{value=4704073118718550846, times=3, duration='467'}
RandomWeird{value=9131424610793263403, times=2, duration='0'}
RandomWeird{value=1230382772718683482, times=3, duration='467'}
RandomWeird{value=6426569248306788727, times=4, duration='466'}
RandomWeird{value=5465796522364757500, times=5, duration='467'}
RandomWeird{value=1971589443189310767, times=3, duration='466'}
RandomWeird{value=8324614793533071764, times=4, duration='466'}
RandomWeird{value=3999683593286842226, times=3, duration='0'}
RandomWeird{value=2412591331631747418, times=2, duration='0'}
RandomWeird{value=4693509635050540265, times=3, duration='467'}
RandomWeird{value=4158429305720417774, times=2, duration='467'}
RandomWeird{value=4007862777614803977, times=3, duration='467'}
RandomWeird{value=2081670360438416816, times=2, duration='0'}
RandomWeird{value=2440527245899674583, times=3, duration='0'}
RandomWeird{value=8885757817125817065, times=3, duration='0'}
RandomWeird{value=8929106502905914319, times=3, duration='0'}
RandomWeird{value=7372675802335736947, times=6, duration='933'}
RandomWeird{value=6439349449376977629, times=7, duration='933'}
RandomWeird{value=3213295381669182969, times=2, duration='467'}
RandomWeird{value=5186271219405975528, times=3, duration='0'}
RandomWeird{value=9209263777513790874, times=2, duration='466'}
RandomWeird{value=3695149079558319564, times=3, duration='466'}
RandomWeird{value=3606408607972729770, times=2, duration='467'}
RandomWeird{value=5452120544655462999, times=2, duration='0'}
RandomWeird{value=4475119283689138477, times=3, duration='0'}
RandomWeird{value=6855618452176015532, times=2, duration='466'}
RandomWeird{value=1329394611836001442, times=6, duration='933'}
RandomWeird{value=4562275600543138070, times=4, duration='466'}
RandomWeird{value=3702694912588811356, times=2, duration='467'}
RandomWeird{value=7636031508914220085, times=6, duration='467'}
RandomWeird{value=7515315647830374540, times=2, duration='0'}
RandomWeird{value=2335710759457991092, times=2, duration='0'}
RandomWeird{value=2180415851027028956, times=2, duration='0'}
RandomWeird{value=8580980110672576372, times=2, duration='467'}
RandomWeird{value=8502078650610102047, times=3, duration='467'}
RandomWeird{value=9158110628231836299, times=7, duration='467'}
RandomWeird{value=8075450203157461968, times=5, duration='466'}
RandomWeird{value=1597441492693731797, times=2, duration='0'}
RandomWeird{value=2462190944179861844, times=2, duration='0'}
RandomWeird{value=3630577966926571325, times=2, duration='0'}
RandomWeird{value=8507827854348956642, times=3, duration='0'}
RandomWeird{value=5850731257281443196, times=4, duration='466'}
RandomWeird{value=5922383691888110944, times=3, duration='466'}
RandomWeird{value=4610509669062052979, times=6, duration='933'}
RandomWeird{value=8771690938923470922, times=3, duration='467'}
RandomWeird{value=1358165923244465631, times=4, duration='0'}
RandomWeird{value=2315234894919624175, times=5, duration='467'}
RandomWeird{value=6763980184088202822, times=5, duration='467'}
RandomWeird{value=4094974320442206556, times=2, duration='0'}
RandomWeird{value=5320222248601940379, times=5, duration='933'}
RandomWeird{value=5723410202569978557, times=2, duration='467'}
RandomWeird{value=2491225479566702405, times=2, duration='467'}
RandomWeird{value=7307004452227030429, times=3, duration='467'}
RandomWeird{value=1588113154668713312, times=2, duration='0'}
RandomWeird{value=8168504160488580205, times=3, duration='466'}
RandomWeird{value=5162292414010632288, times=6, duration='933'}
RandomWeird{value=9220301746280200542, times=2, duration='0'}
RandomWeird{value=9063080743048375413, times=2, duration='0'}
RandomWeird{value=5502888370732255356, times=5, duration='466'}
RandomWeird{value=3138283406233728219, times=5, duration='466'}
RandomWeird{value=3842543596708986186, times=4, duration='467'}
RandomWeird{value=4388011014636275533, times=2, duration='0'}
RandomWeird{value=7430000273933651104, times=6, duration='466'}
RandomWeird{value=4033811278565063275, times=2, duration='0'}
RandomWeird{value=3918363342653283629, times=2, duration='0'}
RandomWeird{value=2844923091233729461, times=3, duration='466'}
RandomWeird{value=3860691350938739095, times=2, duration='0'}
RandomWeird{value=7500355177385266409, times=7, duration='467'}
RandomWeird{value=9042259363652316000, times=3, duration='0'}
RandomWeird{value=7368428513712825689, times=6, duration='933'}
RandomWeird{value=7769331934326365899, times=5, duration='466'}
RandomWeird{value=8264835496296088261, times=2, duration='0'}
RandomWeird{value=3641593486693905856, times=2, duration='467'}
RandomWeird{value=3158809710681041899, times=2, duration='466'}
RandomWeird{value=6647165562721794865, times=2, duration='0'}
RandomWeird{value=4756737960594064394, times=4, duration='467'}
